Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Name
2012-13,27.0,LAC,NBA,PG,70.0,70.0,33.4,5.9,12.2,0.481,1.1,3.3,0.328,4.8,8.9,0.538,0.526,4.1,4.6,0.885,0.8,3.0,3.7,9.7,2.4,0.1,2.3,2.0,16.9,Chris Paul
2013-14,28.0,LAC,NBA,PG,62.0,62.0,35.0,6.5,14.0,0.467,1.3,3.4,0.368,5.3,10.6,0.498,0.511,4.8,5.6,0.855,0.6,3.7,4.3,10.7,2.5,0.1,2.3,2.5,19.1,Chris Paul
2014-15,29.0,LAC,NBA,PG,82.0,82.0,34.8,6.9,14.3,0.485,1.7,4.3,0.398,5.2,10.0,0.523,0.545,3.5,3.9,0.9,0.6,4.0,4.6,10.2,1.9,0.2,2.3,2.5,19.1,Chris Paul
2015-16,30.0,LAC,NBA,PG,74.0,74.0,32.7,7.0,15.1,0.462,1.6,4.4,0.371,5.3,10.6,0.501,0.517,4.0,4.4,0.896,0.5,3.7,4.2,10.0,2.1,0.2,2.6,2.5,19.5,Chris Paul
2016-17,31.0,LAC,NBA,PG,61.0,61.0,31.5,6.1,12.9,0.476,2.0,5.0,0.411,4.1,7.9,0.518,0.555,3.8,4.3,0.892,0.7,4.3,5.0,9.2,2.0,0.1,2.4,2.4,18.1,Chris Paul
2017-18,32.0,HOU,NBA,PG,58.0,58.0,31.8,6.3,13.8,0.46,2.5,6.5,0.38,3.8,7.2,0.532,0.55,3.5,3.8,0.919,0.6,4.8,5.4,7.9,1.7,0.2,2.2,2.4,18.6,Chris Paul
2018-19,33.0,HOU,NBA,PG,58.0,58.0,32.0,5.2,12.4,0.419,2.2,6.1,0.358,3.0,6.3,0.479,0.508,3.0,3.5,0.862,0.6,3.9,4.6,8.2,2.0,0.3,2.6,2.5,15.6,Chris Paul
2019-20,34.0,OKC,NBA,PG,70.0,70.0,31.5,6.2,12.7,0.489,1.6,4.3,0.365,4.6,8.3,0.554,0.552,3.6,4.0,0.907,0.4,4.6,5.0,6.7,1.6,0.2,2.3,2.3,17.6,Chris Paul
2020-21,35.0,PHO,NBA,PG,70.0,70.0,31.4,6.3,12.6,0.499,1.5,3.7,0.395,4.8,8.9,0.543,0.557,2.4,2.6,0.934,0.4,4.1,4.5,8.9,1.4,0.3,2.2,2.4,16.4,Chris Paul
2021-22,36.0,PHO,NBA,PG,65.0,65.0,32.9,5.6,11.3,0.493,1.0,3.1,0.317,4.6,8.3,0.559,0.536,2.6,3.1,0.837,0.3,4.0,4.4,10.8,1.9,0.3,2.4,2.1,14.7,Chris Paul
2022-23,37.0,PHO,NBA,PG,30.0,30.0,31.7,5.0,11.0,0.45,1.8,4.4,0.405,3.2,6.7,0.48,0.53,2.6,3.2,0.821,0.4,4.0,4.4,8.7,1.4,0.3,2.0,2.3,14.3,Chris Paul
2009-10,20.0,TOR,NBA,SG,77.0,65.0,21.6,3.3,6.6,0.498,0.1,0.2,0.25,3.3,6.4,0.506,0.502,1.9,2.5,0.763,0.9,2.0,2.9,0.7,0.6,0.2,0.8,2.3,8.6,DeMar DeRozan
2010-11,21.0,TOR,NBA,SG,82.0,82.0,34.8,6.6,14.1,0.467,0.1,0.6,0.096,6.5,13.4,0.485,0.469,4.0,4.9,0.813,0.9,2.9,3.8,1.8,1.0,0.4,1.8,2.6,17.2,DeMar DeRozan
2011-12,22.0,TOR,NBA,SG,63.0,63.0,35.0,6.0,14.3,0.422,0.4,1.5,0.261,5.7,12.9,0.44,0.435,4.3,5.3,0.81,0.6,2.7,3.3,2.0,0.8,0.3,2.0,2.6,16.7,DeMar DeRozan
2012-13,23.0,TOR,NBA,SG,82.0,82.0,36.7,6.7,15.0,0.445,0.4,1.5,0.283,6.3,13.5,0.463,0.459,4.3,5.2,0.831,0.6,3.3,3.9,2.5,0.9,0.3,1.8,2.1,18.1,DeMar DeRozan
2013-14,24.0,TOR,NBA,SG,79.0,79.0,38.2,7.6,17.8,0.429,0.8,2.7,0.305,6.8,15.2,0.451,0.452,6.6,8.0,0.824,0.6,3.7,4.3,4.0,1.1,0.4,2.2,2.5,22.7,DeMar DeRozan
2014-15,25.0,TOR,NBA,SG,60.0,60.0,35.0,6.8,16.5,0.413,0.4,1.5,0.284,6.4,15.0,0.426,0.426,6.0,7.2,0.832,0.7,3.9,4.6,3.5,1.2,0.2,2.3,2.0,20.1,DeMar DeRozan
2015-16,26.0,TOR,NBA,SG,78.0,78.0,35.9,7.9,17.7,0.446,0.6,1.8,0.338,7.3,15.9,0.458,0.463,7.1,8.4,0.85,0.8,3.7,4.5,4.0,1.0,0.3,2.2,2.1,23.5,DeMar DeRozan
2016-17,27.0,TOR,NBA,SG,74.0,74.0,35.4,9.7,20.9,0.467,0.4,1.7,0.266,9.3,19.2,0.484,0.477,7.4,8.7,0.842,0.9,4.3,5.2,3.9,1.1,0.2,2.4,1.8,27.3,DeMar DeRozan
2017-18,28.0,TOR,NBA,SG,80.0,80.0,33.9,8.1,17.7,0.456,1.1,3.6,0.31,7.0,14.1,0.494,0.488,5.8,7.0,0.825,0.7,3.2,3.9,5.2,1.1,0.3,2.2,1.9,23.0,DeMar DeRozan
2018-19,29.0,SAS,NBA,SG,77.0,77.0,34.9,8.2,17.1,0.481,0.1,0.6,0.156,8.1,16.5,0.492,0.483,4.8,5.7,0.83,0.7,5.3,6.0,6.2,1.1,0.5,2.6,2.3,21.2,DeMar DeRozan
2019-20,30.0,SAS,NBA,SF,68.0,68.0,34.1,8.2,15.4,0.531,0.1,0.5,0.257,8.1,14.9,0.54,0.535,5.6,6.6,0.845,0.6,4.9,5.5,5.6,1.0,0.3,2.4,2.6,22.1,DeMar DeRozan
2020-21,31.0,SAS,NBA,PF,61.0,61.0,33.7,7.5,15.1,0.495,0.3,1.2,0.257,7.1,13.9,0.515,0.505,6.3,7.2,0.88,0.7,3.6,4.2,6.9,0.9,0.2,2.0,2.1,21.6,DeMar DeRozan
2021-22,32.0,CHI,NBA,PF,76.0,76.0,36.1,10.2,20.2,0.504,0.7,1.9,0.352,9.5,18.3,0.52,0.521,6.8,7.8,0.877,0.7,4.4,5.2,4.9,0.9,0.3,2.4,2.3,27.9,DeMar DeRozan
2022-23,33.0,CHI,NBA,SF,46.0,46.0,36.2,9.5,18.4,0.513,0.5,1.5,0.324,9.0,17.0,0.529,0.526,7.0,7.9,0.89,0.5,4.4,4.9,5.0,1.0,0.5,2.0,2.7,26.4,DeMar DeRozan
2009-10,21.0,GSW,NBA,PG,80,77,36.2,6.6,14.3,0.462,2.1,4.8,0.437,4.5,9.5,0.474,0.535,2.2,2.5,0.885,0.6,3.9,4.5,5.9,1.9,0.2,3.0,3.2,17.5,Stephen Curry
2010-11,22.0,GSW,NBA,PG,74,74,33.6,6.8,14.2,0.48,2.0,4.6,0.442,4.8,9.6,0.498,0.551,2.9,3.1,0.934,0.7,3.2,3.9,5.8,1.5,0.3,3.1,3.1,18.6,Stephen Curry
2011-12,23.0,GSW,NBA,PG,26,23,28.2,5.6,11.4,0.49,2.1,4.7,0.455,3.5,6.7,0.514,0.583,1.5,1.8,0.809,0.6,2.8,3.4,5.3,1.5,0.3,2.5,2.4,14.7,Stephen Curry
2012-13,24.0,GSW,NBA,PG,78,78,38.2,8.0,17.8,0.451,3.5,7.7,0.453,4.5,10.1,0.449,0.549,3.4,3.7,0.9,0.8,3.3,4.0,6.9,1.6,0.2,3.1,2.5,22.9,Stephen Curry
2013-14,25.0,GSW,NBA,PG,78,78,36.5,8.4,17.7,0.471,3.3,7.9,0.424,5.0,9.8,0.509,0.566,3.9,4.5,0.885,0.6,3.7,4.3,8.5,1.6,0.2,3.8,2.5,24.0,Stephen Curry
2014-15,26.0,GSW,NBA,PG,80,80,32.7,8.2,16.8,0.487,3.6,8.1,0.443,4.6,8.7,0.528,0.594,3.9,4.2,0.914,0.7,3.6,4.3,7.7,2.0,0.2,3.1,2.0,23.8,Stephen Curry
2015-16,27.0,GSW,NBA,PG,79,79,34.2,10.2,20.2,0.504,5.1,11.2,0.454,5.1,9.0,0.566,0.63,4.6,5.1,0.908,0.9,4.6,5.4,6.7,2.1,0.2,3.3,2.0,30.1,Stephen Curry
2016-17,28.0,GSW,NBA,PG,79,79,33.4,8.5,18.3,0.468,4.1,10.0,0.411,4.4,8.3,0.537,0.58,4.1,4.6,0.898,0.8,3.7,4.5,6.6,1.8,0.2,3.0,2.3,25.3,Stephen Curry
2017-18,29.0,GSW,NBA,PG,51,51,32.0,8.4,16.9,0.495,4.2,9.8,0.423,4.2,7.1,0.595,0.618,5.5,5.9,0.921,0.7,4.4,5.1,6.1,1.6,0.2,3.0,2.2,26.4,Stephen Curry
2018-19,30.0,GSW,NBA,PG,69,69,33.8,9.2,19.4,0.472,5.1,11.7,0.437,4.0,7.7,0.525,0.604,3.8,4.2,0.916,0.7,4.7,5.3,5.2,1.3,0.4,2.8,2.4,27.3,Stephen Curry
2019-20,31.0,GSW,NBA,PG,5,5,27.8,6.6,16.4,0.402,2.4,9.8,0.245,4.2,6.6,0.636,0.476,5.2,5.2,1.0,0.8,4.4,5.2,6.6,1.0,0.4,3.2,2.2,20.8,Stephen Curry
2020-21,32.0,GSW,NBA,PG,63,63,34.2,10.4,21.7,0.482,5.3,12.7,0.421,5.1,9.0,0.569,0.605,5.7,6.3,0.916,0.5,5.0,5.5,5.8,1.2,0.1,3.4,1.9,32.0,Stephen Curry
2021-22,33.0,GSW,NBA,PG,64,64,34.5,8.4,19.1,0.437,4.5,11.7,0.38,3.9,7.4,0.527,0.554,4.3,4.7,0.923,0.5,4.7,5.2,6.3,1.3,0.4,3.2,2.0,25.5,Stephen Curry
2022-23,34.0,GSW,NBA,PG,34,34,34.6,9.9,20.1,0.491,4.9,11.5,0.422,5.0,8.6,0.584,0.612,4.9,5.4,0.918,0.6,5.7,6.2,6.4,1.1,0.4,3.2,2.1,29.5,Stephen Curry
1961-62,22.0,CHP,NBA,C,79.0,,42.3,12.3,23.7,0.519,,,,,,,,6.9,10.8,0.644,,,19.0,2.7,,,,3.6,31.6,Walt Bellamy
1962-63,23.0,CHZ,NBA,C,80.0,,41.3,10.5,19.9,0.527,,,,,,,,6.9,10.3,0.674,,,16.4,2.9,,,,3.5,27.9,Walt Bellamy
1963-64,24.0,BAL,NBA,C,80.0,,42.4,10.1,19.8,0.513,,,,,,,,6.7,10.3,0.651,,,17.0,1.6,,,,3.8,27.0,Walt Bellamy
1964-65,25.0,BAL,NBA,C,80.0,,41.3,9.2,18.0,0.509,,,,,,,,6.4,9.4,0.685,,,14.6,2.4,,,,3.3,24.8,Walt Bellamy
1965-66,26.0,TOT,NBA,C,80.0,,41.9,8.7,17.2,0.506,,,,,,,,5.4,8.6,0.624,,,15.7,2.9,,,,3.7,22.8,Walt Bellamy
1965-66,26.0,BAL,NBA,C,8.0,,33.5,7.0,15.5,0.452,,,,,,,,5.0,8.4,0.597,,,12.8,2.3,,,,4.0,19.0,Walt Bellamy
1965-66,26.0,NYK,NBA,C,72.0,,42.8,8.9,17.3,0.512,,,,,,,,5.4,8.6,0.627,,,16.0,3.0,,,,3.6,23.2,Walt Bellamy
1966-67,27.0,NYK,NBA,C,79.0,,38.1,7.2,13.7,0.521,,,,,,,,4.7,7.3,0.636,,,13.5,2.6,,,,3.5,19.0,Walt Bellamy
1967-68,28.0,NYK,NBA,C,82.0,,32.9,6.2,11.5,0.541,,,,,,,,4.3,6.5,0.662,,,11.7,2.0,,,,3.2,16.7,Walt Bellamy
1968-69,29.0,TOT,NBA,C,88.0,,35.9,6.4,12.5,0.51,,,,,,,,4.6,7.0,0.649,,,12.5,2.0,,,,3.6,17.4,Walt Bellamy
1968-69,29.0,NYK,NBA,C,35.0,,32.5,5.8,11.5,0.507,,,,,,,,3.6,5.8,0.619,,,11.0,2.2,,,,3.5,15.2,Walt Bellamy
1968-69,29.0,DET,NBA,C,53.0,,38.2,6.8,13.2,0.512,,,,,,,,5.2,7.8,0.663,,,13.5,1.9,,,,3.7,18.8,Walt Bellamy
1969-70,30.0,TOT,NBA,C,79.0,,25.7,4.4,8.5,0.523,,,,,,,,2.7,4.7,0.576,,,8.9,1.8,,,,3.3,11.6,Walt Bellamy
1969-70,30.0,DET,NBA,C,56.0,,20.9,3.8,6.9,0.547,,,,,,,,2.5,4.4,0.562,,,7.1,1.0,,,,2.9,10.0,Walt Bellamy
1969-70,30.0,ATL,NBA,C,23.0,,37.2,6.1,12.5,0.491,,,,,,,,3.3,5.4,0.605,,,13.5,3.8,,,,4.2,15.5,Walt Bellamy
1970-71,31.0,ATL,NBA,C,82.0,,35.5,5.3,10.7,0.493,,,,,,,,4.1,6.8,0.604,,,12.9,2.8,,,,3.3,14.7,Walt Bellamy
1971-72,32.0,ATL,NBA,C,82.0,,38.9,7.2,13.3,0.545,,,,,,,,4.1,7.1,0.585,,,12.8,3.2,,,,3.1,18.6,Walt Bellamy
1972-73,33.0,ATL,NBA,C,74.0,,37.9,6.1,12.2,0.505,,,,,,,,3.8,7.1,0.538,,,13.0,2.4,,,,3.3,16.1,Walt Bellamy
1973-74,34.0,ATL,NBA,C,77.0,,31.7,5.1,10.4,0.486,,,,,,,,3.0,5.0,0.608,3.4,6.2,9.6,2.5,0.7,0.6,,3.0,13.1,Walt Bellamy
1974-75,35.0,NOJ,NBA,C,1.0,,14.0,2.0,2.0,1.0,,,,,,,,2.0,2.0,1.0,0.0,5.0,5.0,0.0,0.0,0.0,,2.0,6.0,Walt Bellamy
2001-02,21.0,MEM,NBA,PF,82,79,36.7,6.7,13.0,.518,0.0,0.1,.200,6.7,12.9,.519,.518,4.1,5.8,.709,2.9,6.0,8.9,2.7,0.5,2.1,2.7,2.4,17.6,Pau Gasol
2002-03,22.0,MEM,NBA,PF,82,82,36.0,6.9,13.6,.510,0.0,0.1,.100,6.9,13.5,.514,.510,5.1,6.9,.736,2.3,6.4,8.8,2.8,0.4,1.8,2.6,2.7,19.0,Pau Gasol
2003-04,23.0,MEM,NBA,PF,78,78,31.5,6.5,13.4,.482,0.1,0.2,.267,6.4,13.3,.485,.484,4.7,6.6,.714,2.6,5.1,7.7,2.5,0.6,1.7,2.4,2.4,17.7,Pau Gasol
2004-05,24.0,MEM,NBA,PF,56,53,32.0,6.4,12.4,.514,0.0,0.1,.167,6.4,12.3,.517,.514,5.0,6.6,.768,2.3,5.0,7.3,2.4,0.7,1.7,2.4,2.6,17.8,Pau Gasol
2005-06,25.0,MEM,NBA,PF,80,80,39.2,7.5,14.9,.503,0.0,0.2,.250,7.5,14.8,.505,.504,5.3,7.7,.689,2.4,6.5,8.9,4.6,0.6,1.9,2.9,2.3,20.4,Pau Gasol
2006-07,26.0,MEM,NBA,C,59,59,36.2,7.8,14.5,.538,0.1,0.2,.273,7.8,14.4,.542,.540,5.1,6.8,.748,2.5,7.3,9.8,3.4,0.5,2.1,2.7,2.3,20.8,Pau Gasol
2007-08,27.0,TOT,NBA,C,66,66,35.6,7.2,13.5,.534,0.1,0.2,.250,7.1,13.2,.539,.536,4.4,5.5,.807,2.3,6.0,8.4,3.2,0.5,1.5,1.9,2.1,18.9,Pau Gasol
2007-08,27.0,MEM,NBA,C,39,39,36.7,7.2,14.3,.501,0.1,0.4,.267,7.1,13.9,.507,.504,4.5,5.5,.819,2.4,6.4,8.8,3.0,0.4,1.4,2.1,2.2,18.9,Pau Gasol
2007-08,27.0,LAL,NBA,C,27,27,34.0,7.3,12.3,.589,0.0,0.0,.000,7.3,12.3,.590,.589,4.3,5.4,.789,2.3,5.6,7.8,3.5,0.5,1.6,1.6,2.0,18.8,Pau Gasol
2008-09,28.0,LAL,NBA,C,81,81,37.0,7.3,12.9,.567,0.0,0.0,.500,7.3,12.9,.567,.567,4.2,5.4,.781,3.2,6.4,9.6,3.5,0.6,1.0,1.9,2.1,18.9,Pau Gasol
2009-10,29.0,LAL,NBA,C,65,65,37.0,7.0,13.0,.536,0.0,0.1,.000,7.0,12.9,.539,.536,4.4,5.6,.790,3.7,7.6,11.3,3.4,0.6,1.7,2.2,2.3,18.3,Pau Gasol
2010-11,30.0,LAL,NBA,C,82,82,37.0,7.2,13.7,.529,0.0,0.0,.333,7.2,13.6,.530,.530,4.3,5.2,.823,3.3,6.9,10.2,3.3,0.6,1.6,1.7,2.5,18.8,Pau Gasol
2011-12,31.0,LAL,NBA,PF,65,65,37.4,7.1,14.1,.501,0.1,0.4,.259,7.0,13.7,.508,.504,3.1,4.0,.782,2.8,7.6,10.4,3.6,0.6,1.4,2.2,2.0,17.4,Pau Gasol
2012-13,32.0,LAL,NBA,PF,49,42,33.8,5.5,11.8,.466,0.2,0.6,.286,5.3,11.2,.475,.473,2.6,3.6,.702,2.3,6.3,8.6,4.1,0.5,1.2,2.1,1.9,13.7,Pau Gasol
2013-14,33.0,LAL,NBA,C,60,60,31.4,7.1,14.8,.480,0.1,0.2,.286,7.0,14.5,.483,.482,3.1,4.2,.736,2.1,7.6,9.7,3.4,0.5,1.5,2.4,2.1,17.4,Pau Gasol
2014-15,34.0,CHI,NBA,PF,78,78,34.4,7.3,14.8,.494,0.2,0.3,.462,7.2,14.4,.495,.500,3.8,4.7,.803,2.8,9.0,11.8,2.7,0.3,1.9,2.0,1.9,18.5,Pau Gasol
2015-16,35.0,CHI,NBA,C,72,72,31.8,6.5,13.8,.469,0.3,1.0,.348,6.2,12.9,.478,.481,3.2,4.0,.792,2.2,8.9,11.0,4.1,0.6,2.0,2.3,2.1,16.5,Pau Gasol
2016-17,36.0,SAS,NBA,C,64,39,25.4,4.7,9.4,.502,0.9,1.6,.538,3.9,7.8,.494,.548,2.0,2.9,.707,1.7,6.2,7.8,2.3,0.4,1.1,1.3,1.7,12.4,Pau Gasol
2017-18,37.0,SAS,NBA,C,77,63,23.5,3.7,8.1,.458,0.6,1.6,.358,3.2,6.6,.481,.492,2.1,2.7,.756,1.7,6.4,8.0,3.1,0.3,1.0,1.4,1.6,10.1,Pau Gasol
2018-19,38.0,TOT,NBA,C,30,6,12.0,1.4,3.1,.447,0.2,0.4,.462,1.2,2.7,.444,.479,0.9,1.3,.700,0.7,3.8,4.6,1.7,0.2,0.5,0.5,1.0,3.9,Pau Gasol
2018-19,38.0,SAS,NBA,C,27,6,12.2,1.5,3.3,.466,0.2,0.4,.500,1.3,2.9,.462,.494,1.0,1.4,.711,0.8,3.9,4.7,1.9,0.2,0.5,0.5,1.0,4.2,Pau Gasol
2018-19,38.0,MIL,NBA,C,3,0,10.0,0.3,2.0,.167,0.3,1.0,.333,0.0,1.0,.000,.250,0.3,0.7,.500,0.0,3.3,3.3,0.7,0.0,0.3,0.7,0.3,1.3,Pau Gasol
1954-55,22.0,MLH,NBA,PF,72,,36.9,7.2,17.8,0.407,,,,,,,,5.9,7.9,0.751,,,13.8,3.2,,,,3.6,20.4,Bob Pettit
1955-56,23.0,STL,NBA,C,72,,38.8,9.0,20.9,0.429,,,,,,,,7.7,10.5,0.736,,,16.2,2.6,,,,2.8,25.7,Bob Pettit
1956-57,24.0,STL,NBA,C,71,,35.1,8.6,20.8,0.415,,,,,,,,7.5,9.6,0.773,,,14.6,1.9,,,,2.5,24.7,Bob Pettit
1957-58,25.0,STL,NBA,PF,70,,36.1,8.3,20.3,0.41,,,,,,,,8.0,10.6,0.749,,,17.4,2.2,,,,3.2,24.6,Bob Pettit
1958-59,26.0,STL,NBA,PF,72,,39.9,10.0,22.8,0.438,,,,,,,,9.3,12.2,0.759,,,16.4,3.1,,,,2.8,29.2,Bob Pettit
1959-60,27.0,STL,NBA,PF,72,,40.2,9.3,21.2,0.438,,,,,,,,7.6,10.0,0.753,,,17.0,3.6,,,,2.8,26.1,Bob Pettit
1960-61,28.0,STL,NBA,PF,76,,39.8,10.1,22.6,0.447,,,,,,,,7.7,10.6,0.724,,,20.3,3.4,,,,2.9,27.9,Bob Pettit
1961-62,29.0,STL,NBA,PF,78,,42.1,11.1,24.7,0.45,,,,,,,,8.9,11.6,0.771,,,18.7,3.7,,,,3.8,31.1,Bob Pettit
1962-63,30.0,STL,NBA,PF,79,,39.1,9.8,22.1,0.446,,,,,,,,8.7,11.2,0.774,,,15.1,3.1,,,,3.6,28.4,Bob Pettit
1963-64,31.0,STL,NBA,PF,80,,41.2,9.9,21.4,0.463,,,,,,,,7.6,9.6,0.789,,,15.3,3.2,,,,3.8,27.4,Bob Pettit
1964-65,32.0,STL,NBA,PF,50,,35.1,7.9,18.5,0.429,,,,,,,,6.6,8.1,0.82,,,12.4,2.6,,,,3.3,22.5,Bob Pettit
1989-90,24.0,SAS,NBA,C,82,81,36.6,8.4,15.9,.531,0.0,0.0,.000,8.4,15.8,.532,.531,7.5,10.2,.732,3.7,8.3,12.0,2.0,1.7,3.9,3.1,3.2,24.3,David Robinson
1990-91,25.0,SAS,NBA,C,82,81,37.7,9.2,16.7,.552,0.0,0.1,.143,9.2,16.6,.554,.552,7.2,9.5,.762,4.1,8.9,13.0,2.5,1.5,3.9,3.3,3.2,25.6,David Robinson
1991-92,26.0,SAS,NBA,C,68,68,37.7,8.7,15.8,.551,0.0,0.1,.125,8.7,15.7,.554,.552,5.8,8.3,.701,3.8,8.4,12.2,2.7,2.3,4.5,2.7,3.2,23.2,David Robinson
1992-93,27.0,SAS,NBA,C,82,82,39.2,8.2,16.4,.501,0.0,0.2,.176,8.2,16.2,.506,.503,6.8,9.3,.732,2.8,8.9,11.7,3.7,1.5,3.2,2.9,2.9,23.4,David Robinson
1993-94,28.0,SAS,NBA,C,80,80,40.5,10.5,20.7,.507,0.1,0.4,.345,10.4,20.4,.510,.510,8.7,11.6,.749,3.0,7.7,10.7,4.8,1.7,3.3,3.2,2.9,29.8,David Robinson
1994-95,29.0,SAS,NBA,C,81,81,38.0,9.7,18.4,.530,0.1,0.2,.300,9.7,18.1,.533,.532,8.1,10.5,.774,2.9,7.9,10.8,2.9,1.7,3.2,2.9,2.8,27.6,David Robinson
1995-96,30.0,SAS,NBA,C,82,82,36.8,8.7,16.8,.516,0.0,0.1,.333,8.6,16.7,.517,.517,7.6,10.0,.761,3.9,8.3,12.2,3.0,1.4,3.3,2.3,3.2,25.0,David Robinson
1996-97,31.0,SAS,NBA,C,6,6,24.5,6.0,12.0,.500,0.0,0.0,,6.0,12.0,.500,.500,5.7,8.7,.654,3.2,5.3,8.5,1.3,1.0,1.0,1.3,1.5,17.7,David Robinson
1997-98,32.0,SAS,NBA,C,73,73,33.7,7.5,14.6,.511,0.0,0.1,.250,7.4,14.5,.512,.511,6.6,9.0,.735,3.3,7.3,10.6,2.7,0.9,2.6,2.8,2.8,21.6,David Robinson
1998-99,33.0,SAS,NBA,C,49,49,31.7,5.5,10.8,.509,0.0,0.0,.000,5.5,10.7,.510,.509,4.9,7.4,.658,3.0,7.0,10.0,2.1,1.4,2.4,2.2,2.9,15.8,David Robinson
1999-00,34.0,SAS,NBA,C,80,80,32.0,6.6,12.9,.512,0.0,0.0,.000,6.6,12.9,.513,.512,4.6,6.4,.726,2.4,7.2,9.6,1.8,1.2,2.3,2.1,3.1,17.8,David Robinson
2000-01,35.0,SAS,NBA,C,80,80,29.6,5.0,10.3,.486,0.0,0.0,.000,5.0,10.3,.487,.486,4.4,5.9,.747,2.6,6.0,8.6,1.5,1.0,2.5,1.5,2.7,14.4,David Robinson
2001-02,36.0,SAS,NBA,C,78,78,29.5,4.4,8.6,.507,0.0,0.0,,4.4,8.6,.507,.507,3.4,5.1,.681,2.4,5.8,8.3,1.2,1.1,1.8,1.3,2.5,12.2,David Robinson
2002-03,37.0,SAS,NBA,C,64,64,26.2,3.1,6.6,.469,0.0,0.0,,3.1,6.6,.469,.469,2.4,3.3,.710,2.5,5.4,7.9,1.0,0.8,1.7,1.3,2.0,8.5,David Robinson
1972-73,20.0,VIR,ABA,SG,30,,23.0,5.4,11.4,.472,0.2,0.9,.231,5.2,10.5,.492,.481,3.2,3.9,.814,1.1,3.1,4.3,1.1,,,1.8,2.4,14.1,George Gervin
1973-74,21.0,TOT,ABA,"SF,SG",74,,33.9,9.1,19.3,.471,0.1,0.8,.143,9.0,18.5,.485,.474,5.1,6.3,.815,2.3,6.1,8.4,1.9,1.4,1.6,3.4,3.6,23.4,George Gervin
1973-74,21.0,VIR,ABA,SG,49,,35.3,9.9,21.0,.472,0.2,1.0,.160,9.8,20.0,.488,.476,5.3,6.7,.799,2.2,6.3,8.5,2.0,1.5,1.8,3.8,3.4,25.4,George Gervin
1973-74,21.0,SAA,ABA,SF,25,,31.3,7.4,15.8,.468,0.0,0.2,.000,7.4,15.6,.476,.468,4.6,5.4,.853,2.5,5.8,8.2,1.8,1.0,1.4,2.6,3.9,19.4,George Gervin
1974-75,22.0,SAA,ABA,SF,84,,37.1,9.3,19.7,.474,0.2,0.7,.309,9.1,19.0,.479,.479,4.5,5.5,.830,2.9,5.4,8.3,2.5,1.6,1.6,3.0,3.5,23.4,George Gervin
1975-76,23.0,SAA,ABA,SF,81,,33.9,8.7,17.5,.499,0.2,0.7,.255,8.5,16.8,.509,.504,4.2,4.9,.857,2.2,4.5,6.7,2.5,1.4,1.5,2.7,3.6,21.8,George Gervin
1976-77,24.0,SAS,NBA,SF,82,,33.0,8.9,16.3,.544,,,,8.9,16.3,.544,.544,5.4,6.5,.833,1.6,3.9,5.5,2.9,1.3,1.3,,3.5,23.1,George Gervin
1977-78,25.0,SAS,NBA,SG,82,,34.8,10.5,19.6,.536,,,,10.5,19.6,.536,.536,6.1,7.4,.830,1.4,3.7,5.1,3.7,1.7,1.3,3.7,3.1,27.2,George Gervin
1978-79,26.0,SAS,NBA,SF,80,,36.1,11.8,21.9,.541,,,,11.8,21.9,.541,.541,5.9,7.1,.826,1.8,3.2,5.0,2.7,1.7,1.1,3.6,3.4,29.6,George Gervin
1979-80,27.0,SAS,NBA,SG,78,,37.6,13.1,24.9,.528,0.4,1.3,.314,12.7,23.6,.540,.536,6.5,7.6,.852,2.0,3.2,5.2,2.6,1.4,1.0,3.3,2.7,33.1,George Gervin
1980-81,28.0,SAS,NBA,SG,82,,33.7,10.4,21.1,.492,0.1,0.4,.257,10.3,20.7,.496,.494,6.2,7.6,.826,1.5,3.6,5.1,3.2,1.1,0.7,3.1,2.6,27.1,George Gervin
1981-82,29.0,SAS,NBA,SG,79,79,35.7,12.6,25.2,.500,0.1,0.5,.278,12.4,24.7,.504,.502,7.0,8.1,.864,1.7,3.2,5.0,2.4,1.0,0.6,2.7,2.7,32.3,George Gervin
1982-83,30.0,SAS,NBA,SG,78,78,36.3,9.7,19.9,.487,0.2,0.4,.364,9.6,19.5,.490,.491,6.6,7.8,.853,1.4,3.2,4.6,3.4,1.1,0.9,3.2,3.1,26.2,George Gervin
1983-84,31.0,SAS,NBA,SG,76,76,34.0,10.1,20.5,.490,0.1,0.3,.417,9.9,20.2,.491,.493,5.6,6.7,.842,1.4,2.7,4.1,2.9,1.0,0.6,2.9,2.9,25.9,George Gervin
1984-85,32.0,SAS,NBA,SG,72,69,29.0,8.3,16.4,.508,0.0,0.1,.000,8.3,16.3,.512,.508,4.5,5.3,.844,1.1,2.2,3.3,2.5,0.9,0.7,2.8,2.9,21.2,George Gervin
1985-86,33.0,CHI,NBA,SG,82,75,25.2,6.3,13.4,.472,0.0,0.2,.211,6.3,13.2,.476,.474,3.5,3.9,.879,1.0,1.7,2.6,1.8,0.6,0.3,2.0,2.6,16.2,George Gervin
2006-07,21.0,POR,NBA,C,63.0,22.0,22.1,3.8,7.6,0.503,0.0,0.0,0.0,3.8,7.6,0.505,0.503,1.3,1.8,0.722,2.3,2.7,5.0,0.4,0.3,1.2,0.7,3.0,9.0,LaMarcus Aldridge
